abstractid	名字	DataType	等级	CD	吟唱	使用半径	作用范围	伤害	千分比伤害	伤害类型	最低MP限制	消耗MP	消耗HP	对象类型	作用类型	攻击有效时间	被动Buf	目标Buf	使用者Buf	范围模型	伤害个数	影响范围	描述	备注		
28025	倾城	DT_Skill	1		0						0	0							19102|0		1		自身部队使用技能后，获得24点士气，且提高5米范围内己方单位2%护甲血量攻击，持续5秒	貂蝉5		
28026	倾城	DT_Skill	1		0						0	0							19102|1		1		自身部队使用技能后，获得26点士气，且提高5米范围内己方单位4%护甲血量攻击，持续5.5秒	貂蝉6		
28027	倾城	DT_Skill	1		0						0	0							19102|2		1		自身部队使用技能后，获得28点士气，且提高5米范围内己方单位6%护甲血量攻击，持续6秒	貂蝉7		
28028	倾城	DT_Skill	1		0						0	0							19102|3		1		自身部队使用技能后，获得30点士气，且提高5米范围内己方单位8%护甲血量攻击，持续6.5秒	貂蝉8		
28029	倾城	DT_Skill	1		0						0	0							19102|4		1		自身部队使用技能后，获得32点士气，且提高5米范围内己方单位12%护甲血量攻击，持续8秒	貂蝉9		
28030	虓虎	DT_Skill	1	15	0	0	8			2	100	100	0	31	70	0.5		17510|0			10	8|8|8	对周围8米范围内最多10支敌方部队减少10点士气和10%攻击力，持续5秒	董卓0		
28031	虓虎	DT_Skill	1	15	0	0	8			2	100	100	0	31	70	0.5		17510|1			10	8|8|8	对周围8米范围内最多10支敌方部队减少15点士气和15%攻击力，持续5秒	董卓1		
28032	虓虎	DT_Skill	1	15	0	0	8			2	100	100	0	31	70	0.5		17510|2			10	8|8|8	对周围8米范围内最多10支敌方部队减少20点士气和20%攻击力，持续5秒	董卓2		
28033	虓虎	DT_Skill	1	15	0	0	8			2	100	100	0	31	70	0.5		17510|3			10	8|8|8	对周围8米范围内最多10支敌方部队减少25点士气和25%攻击力，持续5秒	董卓3		
28034	虓虎	DT_Skill	1	15	0	0	8			2	100	100	0	31	70	0.5		17510|4			10	8|8|8	对周围8米范围内最多10支敌方部队减少30点士气和30%攻击力，持续5秒	董卓4		
28035	虓虎	DT_Skill	1	15	0	0	8			2	100	100	0	31	70	0.5		17510|5			10	8|8|8	对周围8米范围内最多10支敌方部队减少35点士气和35%攻击力，持续5秒	董卓5		
28036	虓虎	DT_Skill	1	15	0	0	8			2	100	100	0	31	70	0.5		17510|6			10	8|8|8	对周围8米范围内最多10支敌方部队减少40点士气和40%攻击力，持续5秒	董卓6		
28037	虓虎	DT_Skill	1	15	0	0	8			2	100	100	0	31	70	0.5		17510|7			10	8|8|8	对周围8米范围内最多10支敌方部队减少45点士气和45%攻击力，持续5秒	董卓7		
28038	虓虎	DT_Skill	1	15	0	0	8			2	100	100	0	31	70	0.5		17510|8			10	8|8|8	对周围8米范围内最多10支敌方部队减少50点士气和50%攻击力，持续5秒	董卓8		
28039	虓虎	DT_Skill	1	15	0	0	8			2	100	100	0	31	70	0.5		17510|9			10	8|8|8	对周围8米范围内最多10支敌方部队减少55点士气和55%攻击力，持续5秒	董卓9		
28040	克骑	DT_Skill	1		0						0	0						27504|0			1		自身步兵部队攻击骑兵部队时，降低其30%移速，持续2秒	李傕0		
28041	克骑	DT_Skill	1		0						0	0						27504|1			1		自身步兵部队攻击骑兵部队时，降低其40%移速，持续2秒	李傕1		
28042	克骑	DT_Skill	1		0						0	0						27504|2			1		自身步兵部队攻击骑兵部队时，降低其50%移速，持续2秒	李傕2		
28043	克骑	DT_Skill	1		0						0	0						27504|3			1		自身步兵部队攻击骑兵部队时，降低其60%移速，持续2秒	李傕3		
28044	克骑	DT_Skill	1		0						0	0						27504|4			1		自身步兵部队攻击骑兵部队时，降低其70%移速，持续2秒	李傕4		
28045	克骑	DT_Skill	1		0						0	0						27504|4	27504|5		1		自身步兵部队攻击骑兵部队时，降低其70%移速，持续2秒，自身步兵被骑兵攻击时，获得20%物理反弹，持续2秒	李傕5		
28046	克骑	DT_Skill	1		0						0	0						27504|4	27504|6		1		自身步兵部队攻击骑兵部队时，降低其70%移速，持续2秒，自身步兵被骑兵攻击时，获得20%物理反弹，持续3秒	李傕6		
28047	克骑	DT_Skill	1		0						0	0						27504|4	27504|7		1		自身步兵部队攻击骑兵部队时，降低其70%移速，持续2秒，自身步兵被骑兵攻击时，获得20%物理反弹，持续4秒	李傕7		
28048	克骑	DT_Skill	1		0						0	0						27504|4	27504|8		1		自身步兵部队攻击骑兵部队时，降低其70%移速，持续2秒，自身步兵被骑兵攻击时，获得20%物理反弹，持续5秒	李傕8		
28049	克骑	DT_Skill	1		0						0	0						27504|4	27504|9		1		自身步兵部队攻击骑兵部队时，降低其70%移速，持续2秒，自身步兵被骑兵攻击时，获得20%物理反弹，持续6秒	李傕9		
28060	骠骑	DT_Skill	1	15	0	0	8	0		2	100	100	0	31	16	2		17506|0		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	8|8|8	增加本队骑兵10%生命上限和物理溅射，持续5秒	颜良0		
28061	骠骑	DT_Skill	1	15	0	0	8	0		2	100	100	0	31	16	2		17506|1		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	8|8|8	增加本队骑兵15%生命上限和物理溅射，持续6秒	颜良1		
28062	骠骑	DT_Skill	1	15	0	0	8	0		2	100	100	0	31	16	2		17506|2		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	8|8|8	增加本队骑兵20%生命上限和物理溅射，持续7秒	颜良2		
28063	骠骑	DT_Skill	1	15	0	0	8	0		2	100	100	0	31	16	2		17506|3		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	8|8|8	增加本队骑兵25%生命上限和物理溅射，持续8秒	颜良3		
28064	骠骑	DT_Skill	1	15	0	0	8	0		2	100	100	0	31	16	2		17506|4		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	8|8|8	增加本队骑兵30%生命上限和物理溅射，持续9秒	颜良4		
28065	骠骑	DT_Skill	1	15	0	0	8	0		2	100	100	0	31	16	2		17506|5		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	8|8|8	增加本队骑兵30%生命上限和物理溅射，持续9秒，若血量低于30%，则每秒回复1%血量，持续5秒	颜良5		
28066	骠骑	DT_Skill	1	15	0	0	8	0		2	100	100	0	31	16	2		17506|6		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	8|8|8	增加本队骑兵30%生命上限和物理溅射，持续9秒，若血量低于35%，则每秒回复1.5%血量，持续5秒	颜良6		
28067	骠骑	DT_Skill	1	15	0	0	8	0		2	100	100	0	31	16	2		17506|7		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	8|8|8	增加本队骑兵30%生命上限和物理溅射，持续9秒，若血量低于40%，则每秒回复2%血量，持续5秒	颜良7		
28068	骠骑	DT_Skill	1	15	0	0	8	0		2	100	100	0	31	16	2		17506|8		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	8|8|8	增加本队骑兵30%生命上限和物理溅射，持续9秒，若血量低于45%，则每秒回复2.5%血量，持续5秒	颜良8		
28069	骠骑	DT_Skill	1	15	0	0	8	0		2	100	100	0	31	16	2		17506|9		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	8|8|8	增加本队骑兵30%生命上限和物理溅射，持续9秒，若血量低于50%，则每秒回复3%血量，持续5秒	颜良9		
28070	骑将	DT_Skill	1		0						0	0				1		19001|0			1		自身骑兵部队普通攻击有2%概率眩晕敌方部队2秒	文丑0		
28071	骑将	DT_Skill	1		0						0	0				1		19001|1			1		自身骑兵部队普通攻击有4%概率眩晕敌方部队2秒	文丑1		
28072	骑将	DT_Skill	1		0						0	0				1		19001|2			1		自身骑兵部队普通攻击有6%概率眩晕敌方部队2秒	文丑2		
28073	骑将	DT_Skill	1		0						0	0				1		19001|3			1		自身骑兵部队普通攻击有8%概率眩晕敌方部队2秒	文丑3		
28074	骑将	DT_Skill	1		0						0	0				1		19001|4			1		自身骑兵部队普通攻击有10%概率眩晕敌方部队2秒	文丑4		
28075	骑将	DT_Skill	1		0						0	0				1		19001|5	19101|0		1		自身骑兵部队普通攻击有12%概率眩晕敌方部队2秒，攻击血量低于自身的单位，提高自身30%攻速，持续5秒	文丑5		
28076	骑将	DT_Skill	1		0						0	0				1		19001|6	19101|1		1		自身骑兵部队普通攻击有14%概率眩晕敌方部队2秒，攻击血量低于自身的单位，提高自身35%攻速，持续5秒	文丑6		
28077	骑将	DT_Skill	1		0						0	0				1		19001|7	19101|2		1		自身骑兵部队普通攻击有16%概率眩晕敌方部队2秒，攻击血量低于自身的单位，提高自身40%攻速，持续5秒	文丑7		
28078	骑将	DT_Skill	1		0						0	0				1		19001|8	19101|3		1		自身骑兵部队普通攻击有18%概率眩晕敌方部队2秒，攻击血量低于自身的单位，提高自身45%攻速，持续5秒	文丑8		
28079	骑将	DT_Skill	1		0						0	0				1		19001|9	19101|4		1		自身骑兵部队普通攻击有20%概率眩晕敌方部队2秒，攻击血量低于自身的单位，提高自身50%攻速，持续5秒	文丑9		
28080	先登	DT_Skill	1		0						0	0							17514|0				每击杀一个单位，增加50%基础暴击，持续5秒	麹义0		
28081	先登	DT_Skill	1		0						0	0							17514|1				每击杀一个单位，增加50%基础暴击，持续6秒	麹义1		
28082	先登	DT_Skill	1		0						0	0							17514|2				每击杀一个单位，增加50%基础暴击，持续7秒	麹义2		
28083	先登	DT_Skill	1		0						0	0							17514|3				每击杀一个单位，增加50%基础暴击，持续8秒	麹义3		
28084	先登	DT_Skill	1		0						0	0							17514|4				每击杀一个单位，增加50%基础暴击，持续9秒	麹义4		
28085	先登	DT_Skill	1		0						0	0							17514|5				每击杀一个单位，增加50%基础暴击，可叠加2层，持续10秒	麹义5		
28086	先登	DT_Skill	1		0						0	0							17514|6				每击杀一个单位，增加50%基础暴击，可叠加3层，持续11秒	麹义6		
28087	先登	DT_Skill	1		0						0	0							17514|7				每击杀一个单位，增加50%基础暴击，可叠加4层，持续12秒	麹义7		
28088	先登	DT_Skill	1		0						0	0							17514|8				每击杀一个单位，增加50%基础暴击，可叠加5层，持续13秒	麹义8		
28089	先登	DT_Skill	1		0						0	0							17514|9				每击杀一个单位，增加50%基础暴击，可叠加6层，持续15秒	麹义9		
28100	齐发	DT_Skill	1	15	0	0	0	0		2	100	100	0	31	16	2			17502|0	data/JXJEffect/Eft_Sk_Fanwei_01.cre	1		提升自身弓兵部队40%攻击力，持续10秒	沮授0		
28101	齐发	DT_Skill	1	15	0	0	0	0		2	100	100	0	31	16	2			17502|1	data/JXJEffect/Eft_Sk_Fanwei_01.cre	1		提升自身弓兵部队55%攻击力，持续10秒	沮授1		
28102	齐发	DT_Skill	1	15	0	0	0	0		2	100	100	0	31	16	2			17502|2	data/JXJEffect/Eft_Sk_Fanwei_01.cre	1		提升自身弓兵部队70%攻击力，持续10秒	沮授2		
28103	齐发	DT_Skill	1	15	0	0	0	0		2	100	100	0	31	16	2			17502|3	data/JXJEffect/Eft_Sk_Fanwei_01.cre	1		提升自身弓兵部队85%攻击力，持续10秒	沮授3		
28104	齐发	DT_Skill	1	15	0	0	0	0		2	100	100	0	31	16	2			17502|4	data/JXJEffect/Eft_Sk_Fanwei_01.cre	1		提升自身弓兵部队100%攻击力，持续10秒	沮授4		
28105	齐发	DT_Skill	1	15	0	0	0	0		2	100	100	0	31	16	2			17502|5	data/JXJEffect/Eft_Sk_Fanwei_01.cre	1		提升自身弓兵部队100%攻击力和30%攻速，持续10秒	沮授5		
28106	齐发	DT_Skill	1	15	0	0	0	0		2	100	100	0	31	16	2			17502|6	data/JXJEffect/Eft_Sk_Fanwei_01.cre	1		提升自身弓兵部队100%攻击力和40%攻速，持续10秒	沮授6		
28107	齐发	DT_Skill	1	15	0	0	0	0		2	100	100	0	31	16	2			17502|7	data/JXJEffect/Eft_Sk_Fanwei_01.cre	1		提升自身弓兵部队100%攻击力和50%攻速，持续10秒	沮授7		
28108	齐发	DT_Skill	1	15	0	0	0	0		2	100	100	0	31	16	2			17502|8	data/JXJEffect/Eft_Sk_Fanwei_01.cre	1		提升自身弓兵部队100%攻击力和60%攻速，持续10秒	沮授8		
28109	齐发	DT_Skill	1	15	0	0	0	0		2	100	100	0	31	16	2			17502|9	data/JXJEffect/Eft_Sk_Fanwei_01.cre	1		提升自身弓兵部队130%攻击力和70%攻速，持续10秒	沮授9		
28110	长驱	DT_Skill	1		0						0	0						17512|0					自身骑兵部队在攻击弓兵部队时会对其额外造成普通攻击50%的伤害，该效果3秒内只能触发一次	蹋顿0		
28111	长驱	DT_Skill	1		0						0	0						17512|1					自身骑兵部队在攻击弓兵部队时会对其额外造成普通攻击60%的伤害，该效果2.8秒内只能触发一次	蹋顿1		
28112	长驱	DT_Skill	1		0						0	0						17512|2					自身骑兵部队在攻击弓兵部队时会对其额外造成普通攻击70%的伤害，该效果2.6秒内只能触发一次	蹋顿2		
28113	长驱	DT_Skill	1		0						0	0						17512|3					自身骑兵部队在攻击弓兵部队时会对其额外造成普通攻击80%的伤害，该效果2.4秒内只能触发一次	蹋顿3		
28114	长驱	DT_Skill	1		0						0	0						17512|4					自身骑兵部队在攻击弓兵部队时会对其额外造成普通攻击90%的伤害，该效果2.2秒内只能触发一次	蹋顿4		
28115	长驱	DT_Skill	1		0						0	0						17512|5					自身骑兵部队在攻击弓兵部队时会对其额外造成普通攻击100%的伤害，该效果2秒内只能触发一次	蹋顿5		
28116	长驱	DT_Skill	1		0						0	0						17512|6					自身骑兵部队在攻击弓兵部队时会对其额外造成普通攻击110%的伤害，该效果1.6秒内只能触发一次	蹋顿6		
28117	长驱	DT_Skill	1		0						0	0						17512|7					自身骑兵部队在攻击弓兵部队时会对其额外造成普通攻击120%的伤害，该效果1.3秒内只能触发一次	蹋顿7		
28118	长驱	DT_Skill	1		0						0	0						17512|8					自身骑兵部队在攻击弓兵部队时会对其额外造成普通攻击130%的伤害，该效果1秒内只能触发一次	蹋顿8		
28119	长驱	DT_Skill	1		0						0	0						17512|9					自身骑兵部队在攻击弓兵部队时会对其额外造成普通攻击150%的伤害，该效果0.5秒内只能触发一次	蹋顿9		
28120	蛮王	DT_Skill	1	15	0	0	8	1000	1000	2	100	100	0	31	70	2		17500|0		data/JXJEffect/Eft_Sk_Fanwei_01.cre	10	8|8|8	对周围8米范围内最多10个敌方单位造成100%伤害，使其在1秒内无法获得士气	孟获0		
28121	蛮王	DT_Skill	1	15	0	0	8	1200	1200	2	100	100	0	31	70	2		17500|1		data/JXJEffect/Eft_Sk_Fanwei_01.cre	10	8|8|8	对周围8米范围内最多10个敌方单位造成120%伤害，使其在2秒内无法获得士气	孟获1		
28122	蛮王	DT_Skill	1	15	0	0	8	1400	1400	2	100	100	0	31	70	2		17500|2		data/JXJEffect/Eft_Sk_Fanwei_01.cre	10	8|8|8	对周围8米范围内最多10个敌方单位造成140%伤害，使其在3秒内无法获得士气	孟获2		
28123	蛮王	DT_Skill	1	15	0	0	8	1600	1600	2	100	100	0	31	70	2		17500|3		data/JXJEffect/Eft_Sk_Fanwei_01.cre	10	8|8|8	对周围8米范围内最多10个敌方单位造成160%伤害，使其在4秒内无法获得士气	孟获3		
28124	蛮王	DT_Skill	1	15	0	0	8	1800	1800	2	100	100	0	31	70	2		17500|4		data/JXJEffect/Eft_Sk_Fanwei_01.cre	10	8|8|8	对周围8米范围内最多10个敌方单位造成180%伤害，使其在5秒内无法获得士气	孟获4		
28125	蛮王	DT_Skill	1	15	0	0	8	1800	1800	2	100	100	0	31	70	2		17500|4	17500|5	data/JXJEffect/Eft_Sk_Fanwei_01.cre	10	8|8|8	对周围8米范围内最多10个敌方单位造成180%伤害，使其在5秒内无法获得士气，技能每命中一个单位提高自身飞刀兵藤甲兵象兵3%血量和攻击，持续5秒	孟获5		
28126	蛮王	DT_Skill	1	15	0	0	8	1800	1800	2	100	100	0	31	70	2		17500|4	17500|6	data/JXJEffect/Eft_Sk_Fanwei_01.cre	10	8|8|8	对周围8米范围内最多10个敌方单位造成180%伤害，使其在5秒内无法获得士气，技能每命中一个单位提高自身飞刀兵藤甲兵象兵3.5%血量和攻击，持续5.5秒	孟获6		
28127	蛮王	DT_Skill	1	15	0	0	8	1800	1800	2	100	100	0	31	70	2		17500|4	17500|7	data/JXJEffect/Eft_Sk_Fanwei_01.cre	10	8|8|8	对周围8米范围内最多10个敌方单位造成180%伤害，使其在5秒内无法获得士气，技能每命中一个单位提高自身飞刀兵藤甲兵象兵4%血量和攻击，持续6秒	孟获7		
28128	蛮王	DT_Skill	1	15	0	0	8	1800	1800	2	100	100	0	31	70	2		17500|4	17500|8	data/JXJEffect/Eft_Sk_Fanwei_01.cre	10	8|8|8	对周围8米范围内最多10个敌方单位造成180%伤害，使其在5秒内无法获得士气，技能每命中一个单位提高自身飞刀兵藤甲兵象兵4.5%血量和攻击，持续6.5秒	孟获8		
28129	蛮王	DT_Skill	1	15	0	0	8	1800	1800	2	100	100	0	31	70	2		17500|4	17500|9	data/JXJEffect/Eft_Sk_Fanwei_01.cre	10	8|8|8	对周围8米范围内最多10个敌方单位造成180%伤害，使其在5秒内无法获得士气，技能每命中一个单位提高自身飞刀兵藤甲兵象兵5%血量和攻击，持续7秒	孟获9		
28130	振奋	DT_Skill	1		0						0	0				1			19004|0		1		自身部队使用技能后，攻击力提高5%，攻速提高30%，持续5秒	祝融0		
28131	振奋	DT_Skill	1		0						0	0				1			19004|1		1		自身部队使用技能后，攻击力提高10%，攻速提高35%，持续5秒	祝融1		
28132	振奋	DT_Skill	1		0						0	0				1			19004|2		1		自身部队使用技能后，攻击力提高15%，攻速提高40%，持续5秒	祝融2		
28133	振奋	DT_Skill	1		0						0	0				1			19004|3		1		自身部队使用技能后，攻击力提高20%，攻速提高45%，持续5秒	祝融3		
28134	振奋	DT_Skill	1		0						0	0				1			19004|4		1		自身部队使用技能后，攻击力提高25%，攻速提高50%，持续5秒	祝融4		
28135	振奋	DT_Skill	1		0						0	0				1			19004|5		1		自身部队使用技能后，攻击力提高30%，攻速提高55%，持续5秒	祝融5		
28136	振奋	DT_Skill	1		0						0	0				1			19004|6		1		自身部队使用技能后，攻击力提高35%，攻速提高60%，持续5秒	祝融6		
28137	振奋	DT_Skill	1		0						0	0				1			19004|7		1		自身部队使用技能后，攻击力提高40%，攻速提高65%，持续5秒	祝融7		
28138	振奋	DT_Skill	1		0						0	0				1			19004|8		1		自身部队使用技能后，攻击力提高45%，攻速提高70%，持续5秒	祝融8		
28139	振奋	DT_Skill	1		0						0	0				1			19004|9		1		自身部队使用技能后，攻击力提高70%，攻速提高75%，持续5秒	祝融9		
28140	毒雾	DT_Skill	1	15	5|1	0	6	0		2	100	100	0	31	70	2		17501|0		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0		持续对自身周围6米范围内释放毒雾，使毒雾内敌方部队每秒受到相当于普通攻击40%的伤害和600的附加伤害，持续5秒	带来洞主0		
28141	毒雾	DT_Skill	1	15	5|1	0	6	0		2	100	100	0	31	70	2		17501|1		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0		持续对自身周围6米范围内释放毒雾，使毒雾内敌方部队每秒受到相当于普通攻击50%的伤害和1126的附加伤害，持续5秒	带来洞主1		
28142	毒雾	DT_Skill	1	15	5|1	0	6	0		2	100	100	0	31	70	2		17501|2		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0		持续对自身周围6米范围内释放毒雾，使毒雾内敌方部队每秒受到相当于普通攻击60%的伤害和2400的附加伤害，持续5秒	带来洞主2		
28143	毒雾	DT_Skill	1	15	5|1	0	6	0		2	100	100	0	31	70	2		17501|3		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0		持续对自身周围6米范围内释放毒雾，使毒雾内敌方部队每秒受到相当于普通攻击70%的伤害和4376的附加伤害，持续5秒	带来洞主3		
28144	毒雾	DT_Skill	1	15	5|1	0	6	0		2	100	100	0	31	70	2		17501|4		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0		持续对自身周围6米范围内释放毒雾，使毒雾内敌方部队每秒受到相当于普通攻击80%的伤害和7000的附加伤害，持续5秒	带来洞主4		
